p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.00600149603713	0.50212516844	GO:0044249	b	3	cellular biosynthetic process	142; 384; 65982; 539; 689; 1349; 1382; 1789; 116541; 1933; 1965; 2058; 2224; 2941; 2966; 2987; 3084; 3148; 200014; 3654; 4666; 4736; 4869; 4953; 5087; 5096; 5354; 5511; 5901; 6150; 6159; 6189; 6201; 6605; 6637; 6746; 6894; 6935; 6936; 7072; 7566; 7587; 7627; 7678; 7753; 8089; 8605; 8668; 8725; 9232; 7001; 9349; 9470; 9474; 9553; 9636; 9960; 9967; 10346; 10606; 10614; 10629; 10690; 10771; 10962; 51142; 2055; 79576; 342892; 441478; 113835; 89978; 81856; 147660; 51100; 199704; 84146; 116969; 51611; 51629; 51742; 84527; 374899; 79736; 54148; 54205; 55157; 22809; 23118; 253558; 57118; 57209; 57541; 91975; 387893; 60488; 388536; 28957; 163227; 389549; 128308; 5015; 390927; 11083; 63934; 64216; 129787; 10745; 162967; 162972	ENSG00000117751; ENSG00000196418; ENSG00000122482; ENSG00000213190; ENSG00000145736; ENSG00000147586; ENSG00000117593; ENSG00000057663; ENSG00000134001; ENSG00000169136; ENSG00000106153; ENSG00000188227; ENSG00000105176; ENSG00000154719; ENSG00000145425; ENSG00000251369; ENSG00000197863; ENSG00000183955; ENSG00000143774; ENSG00000123560; ENSG00000084623; ENSG00000115758; ENSG00000196967; ENSG00000164611; ENSG00000163479; ENSG00000143977; ENSG00000170899; ENSG00000127337; ENSG00000143320; ENSG00000198435; ENSG00000172115; ENSG00000088305; ENSG00000116001; ENSG00000073584; ENSG00000258405; ENSG00000075407; ENSG00000154222; ENSG00000151353; ENSG00000162910; ENSG00000125691; ENSG00000054267; ENSG00000188321; ENSG00000143799; ENSG00000182372; ENSG00000114942; ENSG00000183049; ENSG00000197020; ENSG00000128610; ENSG00000148516; ENSG00000187608; ENSG00000162851; ENSG00000171863; ENSG00000081181; ENSG00000132341; ENSG00000061794; ENSG00000101882; ENSG00000197134; ENSG00000117543; ENSG00000059588; ENSG00000241837; ENSG00000162227; ENSG00000164104; ENSG00000214026; ENSG00000121413; ENSG00000172171; ENSG00000267041; ENSG00000114054; ENSG00000165588; ENSG00000198105; ENSG00000054118; ENSG00000135930; ENSG00000136628; ENSG00000145741; ENSG00000181163; ENSG00000183617; ENSG00000140455; ENSG00000198755; ENSG00000172461; ENSG00000197024; ENSG00000243147; ENSG00000185630; ENSG00000160752; ENSG00000185869; ENSG00000172954; ENSG00000166261; ENSG00000157168; ENSG00000162244; ENSG00000101191; ENSG00000186834; ENSG00000145908; ENSG00000167815; ENSG00000198046; ENSG00000128050; ENSG00000116793; ENSG00000167311; ENSG00000131174; ENSG00000134146; ENSG00000055208; ENSG00000182986; ENSG00000132274; ENSG00000105499; ENSG00000013306; ENSG00000154957; ENSG00000213020; ENSG00000005436; ENSG00000097033; ENSG00000015171; ENSG00000184216; ENSG00000162086; ENSG00000196531	5871	4253
0.0061294772893	0.11186296053	GO:0005732	c	3	small nucleolar ribonucleoprotein complex	6637; 51602; 55651	ENSG00000055044; ENSG00000145912; ENSG00000143977	19	18
0.00690335539879	0.265769642589	GO:0009880	b	4	embryonic pattern specification	5015; 441478; 84976; 23242	ENSG00000198435; ENSG00000165588; ENSG00000106078; ENSG00000154309	63	36
0.00700124639081	0.241543000483	GO:0006807	b	2	nitrogen compound metabolic process	142; 384; 65982; 539; 689; 164668; 1192; 1349; 1382; 1789; 116541; 1933; 1965; 2058; 2941; 2966; 2987; 2990; 3084; 3148; 200014; 3423; 3654; 9967; 4666; 4736; 4869; 4953; 5087; 5096; 5511; 5685; 5717; 5901; 6150; 6159; 6189; 6201; 6605; 6637; 6746; 6894; 6935; 6936; 138050; 7072; 7167; 7566; 7587; 7627; 5711; 7678; 7753; 8089; 8605; 8668; 8725; 9156; 9232; 7001; 9349; 9470; 9474; 9553; 9636; 9960; 10283; 10346; 10606; 10614; 10629; 10771; 10962; 51142; 2055; 79576; 79728; 342892; 441478; 113835; 81856; 147660; 199704; 84146; 51602; 51629; 51742; 84527; 374899; 79736; 54148; 54205; 54960; 55120; 55157; 22809; 55651; 55759; 23118; 285672; 55788; 57118; 57209; 57541; 25879; 91975; 387893; 60488; 388536; 28957; 163227; 389549; 29789; 128308; 128387; 5015; 390927; 11083; 63934; 64216; 129787; 10745; 162967; 162972	ENSG00000117751; ENSG00000164934; ENSG00000196418; ENSG00000041357; ENSG00000122482; ENSG00000213190; ENSG00000111669; ENSG00000145736; ENSG00000147586; ENSG00000117593; ENSG00000057663; ENSG00000134001; ENSG00000055044; ENSG00000169136; ENSG00000106153; ENSG00000188227; ENSG00000105176; ENSG00000046647; ENSG00000145425; ENSG00000083093; ENSG00000251369; ENSG00000197863; ENSG00000183955; ENSG00000168216; ENSG00000143774; ENSG00000010404; ENSG00000174371; ENSG00000084623; ENSG00000115758; ENSG00000196967; ENSG00000164611; ENSG00000163479; ENSG00000143977; ENSG00000170899; ENSG00000127337; ENSG00000143320; ENSG00000198435; ENSG00000172115; ENSG00000088305; ENSG00000073584; ENSG00000258405; ENSG00000075407; ENSG00000154222; ENSG00000151353; ENSG00000162910; ENSG00000125691; ENSG00000054267; ENSG00000188321; ENSG00000203705; ENSG00000143799; ENSG00000182372; ENSG00000114942; ENSG00000183049; ENSG00000165102; ENSG00000128610; ENSG00000148516; ENSG00000187608; ENSG00000162851; ENSG00000153006; ENSG00000171863; ENSG00000081181; ENSG00000132341; ENSG00000061794; ENSG00000101882; ENSG00000197134; ENSG00000241837; ENSG00000213719; ENSG00000153015; ENSG00000059588; ENSG00000162227; ENSG00000164104; ENSG00000214026; ENSG00000121413; ENSG00000172171; ENSG00000267041; ENSG00000114054; ENSG00000165588; ENSG00000198105; ENSG00000054118; ENSG00000135930; ENSG00000100298; ENSG00000095261; ENSG00000136628; ENSG00000145741; ENSG00000181163; ENSG00000183617; ENSG00000140455; ENSG00000198755; ENSG00000197020; ENSG00000197024; ENSG00000115392; ENSG00000243147; ENSG00000185630; ENSG00000185869; ENSG00000108671; ENSG00000166261; ENSG00000138430; ENSG00000157168; ENSG00000162244; ENSG00000101191; ENSG00000186834; ENSG00000145908; ENSG00000167815; ENSG00000198046; ENSG00000128050; ENSG00000116793; ENSG00000116001; ENSG00000131174; ENSG00000154719; ENSG00000055208; ENSG00000182986; ENSG00000132274; ENSG00000105499; ENSG00000169919; ENSG00000013306; ENSG00000154957; ENSG00000213020; ENSG00000005436; ENSG00000145912; ENSG00000015171; ENSG00000184216; ENSG00000162086; ENSG00000138442; ENSG00000196531	6676	4913
0.00713040504507	0.265769642589	GO:0034645	b	4	cellular macromolecule biosynthetic process	142; 65982; 689; 1349; 1382; 1789; 1933; 1965; 2058; 2966; 3084; 199704; 3148; 200014; 3654; 4666; 4736; 5015; 5087; 5511; 5901; 6150; 6159; 6189; 6201; 6605; 6637; 6746; 6894; 6935; 6936; 7072; 7566; 7587; 7627; 7678; 7753; 8089; 8668; 8725; 9232; 7001; 9349; 9470; 9474; 9553; 9636; 9960; 9967; 10346; 10614; 10629; 10690; 10771; 10962; 51142; 79576; 79736; 4869; 342892; 441478; 113835; 81856; 147660; 116541; 84146; 116969; 51742; 84527; 374899; 54148; 54205; 55157; 22809; 23118; 57118; 57209; 57541; 91975; 387893; 60488; 388536; 28957; 389549; 128308; 390927; 11083; 63934; 64216; 129787; 10745; 162967; 162972; 163227	ENSG00000117751; ENSG00000196418; ENSG00000122482; ENSG00000213190; ENSG00000145736; ENSG00000147586; ENSG00000117593; ENSG00000057663; ENSG00000134001; ENSG00000169136; ENSG00000106153; ENSG00000188227; ENSG00000105176; ENSG00000145425; ENSG00000251369; ENSG00000197863; ENSG00000183955; ENSG00000165588; ENSG00000196967; ENSG00000164611; ENSG00000163479; ENSG00000143977; ENSG00000127337; ENSG00000143320; ENSG00000198435; ENSG00000172115; ENSG00000088305; ENSG00000116001; ENSG00000073584; ENSG00000258405; ENSG00000075407; ENSG00000154222; ENSG00000151353; ENSG00000162910; ENSG00000125691; ENSG00000054267; ENSG00000188321; ENSG00000143799; ENSG00000183049; ENSG00000197020; ENSG00000128610; ENSG00000148516; ENSG00000187608; ENSG00000162851; ENSG00000171863; ENSG00000132341; ENSG00000197024; ENSG00000101882; ENSG00000197134; ENSG00000059588; ENSG00000162227; ENSG00000164104; ENSG00000214026; ENSG00000121413; ENSG00000172171; ENSG00000267041; ENSG00000084623; ENSG00000198105; ENSG00000054118; ENSG00000135930; ENSG00000136628; ENSG00000145741; ENSG00000181163; ENSG00000183617; ENSG00000140455; ENSG00000198755; ENSG00000172461; ENSG00000061794; ENSG00000243147; ENSG00000185630; ENSG00000185869; ENSG00000166261; ENSG00000157168; ENSG00000162244; ENSG00000101191; ENSG00000186834; ENSG00000145908; ENSG00000167815; ENSG00000198046; ENSG00000116793; ENSG00000167311; ENSG00000131174; ENSG00000154719; ENSG00000055208; ENSG00000182986; ENSG00000132274; ENSG00000114942; ENSG00000154957; ENSG00000213020; ENSG00000005436; ENSG00000015171; ENSG00000184216; ENSG00000162086; ENSG00000196531	4821	3556
0.00829956575338	0.297051868433	GO:0040036	b	5	regulation of fibroblast growth factor receptor signaling pathway	1848; 5015; 56975	ENSG00000165588; ENSG00000139318; ENSG00000177706	26	20
0.00833611809966	0.272031450799	GO:0016070	b	4	RNA metabolic process	142; 65982; 689; 164668; 1349; 1382; 1789; 2058; 2966; 3084; 199704; 3148; 200014; 3654; 4666; 4736; 5015; 5087; 5511; 5901; 6159; 6189; 6201; 6605; 6637; 6894; 6935; 6936; 7072; 7566; 7587; 7627; 7678; 7753; 8089; 8725; 9156; 9232; 7001; 9349; 9474; 9960; 9967; 10283; 10346; 10614; 10629; 10771; 10962; 51142; 79576; 79736; 4869; 342892; 441478; 113835; 81856; 147660; 84146; 51602; 51742; 84527; 374899; 54205; 54960; 55157; 22809; 55651; 55759; 23118; 285672; 57118; 57209; 57541; 25879; 91975; 387893; 388536; 389549; 390927; 11083; 63934; 64216; 129787; 10745; 162967; 162972; 163227	ENSG00000117751; ENSG00000164934; ENSG00000196418; ENSG00000122482; ENSG00000213190; ENSG00000145736; ENSG00000117593; ENSG00000057663; ENSG00000055044; ENSG00000169136; ENSG00000106153; ENSG00000188227; ENSG00000105176; ENSG00000046647; ENSG00000145425; ENSG00000251369; ENSG00000197863; ENSG00000183955; ENSG00000174371; ENSG00000165588; ENSG00000196967; ENSG00000164611; ENSG00000143977; ENSG00000127337; ENSG00000143320; ENSG00000198435; ENSG00000172115; ENSG00000088305; ENSG00000073584; ENSG00000258405; ENSG00000075407; ENSG00000154222; ENSG00000151353; ENSG00000125691; ENSG00000054267; ENSG00000188321; ENSG00000143799; ENSG00000153006; ENSG00000183049; ENSG00000128610; ENSG00000148516; ENSG00000162851; ENSG00000171863; ENSG00000132341; ENSG00000101882; ENSG00000197134; ENSG00000153015; ENSG00000059588; ENSG00000162227; ENSG00000164104; ENSG00000121413; ENSG00000172171; ENSG00000267041; ENSG00000198105; ENSG00000054118; ENSG00000100298; ENSG00000136628; ENSG00000145741; ENSG00000181163; ENSG00000140455; ENSG00000198755; ENSG00000197020; ENSG00000197024; ENSG00000185630; ENSG00000185869; ENSG00000166261; ENSG00000157168; ENSG00000162244; ENSG00000101191; ENSG00000186834; ENSG00000145908; ENSG00000167815; ENSG00000198046; ENSG00000116793; ENSG00000116001; ENSG00000131174; ENSG00000055208; ENSG00000182986; ENSG00000132274; ENSG00000154957; ENSG00000213020; ENSG00000005436; ENSG00000145912; ENSG00000015171; ENSG00000184216; ENSG00000162086; ENSG00000138442; ENSG00000196531	4472	3309
0.00882332282475	0.273523007567	GO:0015232	m	3	heme transporter activity	28982; 55640	ENSG00000162769; ENSG00000119686	8	7
0.00882332282475	0.128820513241	GO:0044233	c	3	ER-mitochondrion membrane contact site	9474; 9804	ENSG00000173726; ENSG00000057663	7	7
0.00882332282475	0.272031450799	GO:0017183	b	4	peptidyl-diphthamide biosynthetic process from peptidyl-histidine	51611; 89978	ENSG00000134146; ENSG00000117543	8	7
0.00882332282475	0.33561686878	GO:0043023	m	4	ribosomal large subunit binding	4869; 29789	ENSG00000181163; ENSG00000138430	8	7
0.00882332282475	0.297051868433	GO:0015886	b	5	heme transport	28982; 55640	ENSG00000162769; ENSG00000119686	8	7
0.00890689131309	0.547727822397	GO:1901564	b	3	organonitrogen compound metabolic process	384; 539; 164668; 1192; 1789; 116541; 1933; 1965; 2058; 2941; 2966; 2987; 2990; 3423; 4666; 4736; 4869; 4953; 5096; 5685; 5717; 6150; 6159; 6189; 6201; 6746; 138050; 7072; 7167; 5711; 8605; 8668; 9349; 9470; 9553; 10606; 2055; 51629; 79736; 54148; 54205; 55157; 55788; 60488; 28957; 29789; 128308	ENSG00000010404; ENSG00000172115; ENSG00000084623; ENSG00000115758; ENSG00000041357; ENSG00000108671; ENSG00000213719; ENSG00000243147; ENSG00000162244; ENSG00000105499; ENSG00000163479; ENSG00000170899; ENSG00000111669; ENSG00000145736; ENSG00000147586; ENSG00000214026; ENSG00000241837; ENSG00000117593; ENSG00000172171; ENSG00000134001; ENSG00000088305; ENSG00000128050; ENSG00000114054; ENSG00000154719; ENSG00000162910; ENSG00000125691; ENSG00000135930; ENSG00000100298; ENSG00000169919; ENSG00000095261; ENSG00000114942; ENSG00000182372; ENSG00000136628; ENSG00000013306; ENSG00000138430; ENSG00000165102; ENSG00000145425; ENSG00000181163; ENSG00000183617; ENSG00000168216; ENSG00000198755; ENSG00000143774; ENSG00000116001; ENSG00000171863; ENSG00000081181; ENSG00000061794; ENSG00000196531	2147	1570
0.00955772705523	0.272031450799	GO:0034654	b	4	nucleobase-containing compound biosynthetic process	142; 65982; 539; 689; 1349; 1382; 1789; 2966; 2987; 3084; 199704; 3148; 200014; 3654; 4666; 4736; 5015; 5087; 5511; 5901; 6159; 6189; 6201; 6605; 6637; 6894; 6935; 6936; 7566; 7587; 7627; 7678; 7753; 8089; 8725; 9232; 7001; 9349; 9474; 9636; 9960; 9967; 10346; 10606; 10614; 10629; 10771; 10962; 51142; 79576; 79736; 4869; 342892; 441478; 113835; 81856; 147660; 84146; 51742; 84527; 374899; 54205; 22809; 23118; 57118; 57209; 57541; 91975; 387893; 388536; 389549; 390927; 11083; 63934; 64216; 129787; 10745; 162967; 162972; 163227	ENSG00000117751; ENSG00000162227; ENSG00000157168; ENSG00000101882; ENSG00000165588; ENSG00000164611; ENSG00000197134; ENSG00000122482; ENSG00000166261; ENSG00000154957; ENSG00000198435; ENSG00000198046; ENSG00000196967; ENSG00000162244; ENSG00000213020; ENSG00000059588; ENSG00000186834; ENSG00000143977; ENSG00000145908; ENSG00000145736; ENSG00000185630; ENSG00000164104; ENSG00000127337; ENSG00000116793; ENSG00000241837; ENSG00000121413; ENSG00000057663; ENSG00000172115; ENSG00000088305; ENSG00000267041; ENSG00000183049; ENSG00000128050; ENSG00000073584; ENSG00000188321; ENSG00000258405; ENSG00000131174; ENSG00000154222; ENSG00000196418; ENSG00000198105; ENSG00000169136; ENSG00000151353; ENSG00000054118; ENSG00000075407; ENSG00000125691; ENSG00000213190; ENSG00000054267; ENSG00000106153; ENSG00000188227; ENSG00000128610; ENSG00000105176; ENSG00000101191; ENSG00000143799; ENSG00000197024; ENSG00000167815; ENSG00000055208; ENSG00000198755; ENSG00000145741; ENSG00000145425; ENSG00000181163; ENSG00000197020; ENSG00000183955; ENSG00000005436; ENSG00000148516; ENSG00000162851; ENSG00000182986; ENSG00000187608; ENSG00000140455; ENSG00000197863; ENSG00000015171; ENSG00000184216; ENSG00000185869; ENSG00000143320; ENSG00000143774; ENSG00000162086; ENSG00000171863; ENSG00000172171; ENSG00000132341; ENSG00000132274; ENSG00000251369; ENSG00000196531	4179	2974
